question_id,question_text,vote_count,topic_label,topic_reason
1872,축제때 가장 잘 놀 것 같은 사람은?,30,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1878,초코송이 제일 좋아할 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
1923,집에서 남몰래 틱톡 챌린지를 연습할 것 같은 사람은?,30,인기_영향력,"SNS 인기, 유명세 등"
1933,집 갈 때 가장 기뻐할 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
1956,지구가 멸망해도 혼자 살아남을 수 있을 것 같은 사람은?,30,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
1960,죽기 직전에 주마등으로 지나갈 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
1978,졸업식때 가장 많이 울 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
1980,졸업사진 같이 찍고 싶은 사람은?,30,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2007,제일 마음씨 착할 것 같은 친구,30,친밀감_우정,"사교성, 정서적 친밀감"
2022,전생에 왕이었을 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2078,일주일 내내 밖에서 놀 수 있을 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2116,이별하고 머리 자르러 갈 것 같은 사람,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2117,이별 후 후폭풍 올 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2128,이 학교의 퀸카는?,30,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2148,음악 플리에 제일 노래가 많을 것 같은 사람,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2152,은근한 존재감을 뽐내는 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2161,유튜브 같이 하고 싶은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2169,웃음포인트가 특이한 친구는?,30,성격_행동,"성향, 태도, 사회성 등 성격 특성"
2218,연인에게 사랑 많이 받을 것 같은 사람,30,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2221,연예인의 기질이 보이는 친구,30,미래상상_성공,"장래 상상, 미래 성취 맥락"
2232,연애경험 제일 많아보이는 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2237,연락해보고 싶은 사람은?,30,친밀감_우정,"사교성, 정서적 친밀감"
2244,연락 안 읽고 가장 쌓아둘 것 같은 사람!,30,친밀감_우정,"사교성, 정서적 친밀감"
2284,얘랑 친구라서 참 좋다고 생각하는 친구는?,30,친밀감_우정,"사교성, 정서적 친밀감"
2329,아이돌하면 잘 어울릴 것 같은 사람은?,30,미래상상_성공,"장래 상상, 미래 성취 맥락"
2331,아이돌을 가장 많이 좋아할 것 같은 사람은?,30,미래상상_성공,"장래 상상, 미래 성취 맥락"
2343,씻으면서 노래부를 것 같은 사람,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2362,시간 약속을 가장 잘 지킬 것 같은 사람,30,친밀감_우정,"사교성, 정서적 친밀감"
2382,수집을 가장 좋아할 것 같은 친구는?,30,친밀감_우정,"사교성, 정서적 친밀감"
2400,손톱에 엄청 신경쓸 것 같은 사람은? ,30,기타,핵심 단서가 약하거나 범주가 모호함
2411,세상에 혼자 남아도 재밌게 잘 살 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2428,선물을 주고 싶은 사람은?,30,인기_영향력,"SNS 인기, 유명세 등"
2456,상상했던 마스크 벗은 모습이랑 가장 비슷한 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2463,사진빨 잘 받는 친구는?,30,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2477,사귄다면 가장 잘해줄 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2521,보기만 해도 웃음이 나는 사람은?,30,성격_행동,"성향, 태도, 사회성 등 성격 특성"
2545,방에 머리카락 한 올도 용납 못할 것 같은 사람,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2558,발이 가장 작을 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2561,발라드만 부를 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2602,무인도에서 가장 잘 살아남을 것 같은 사람은?,30,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
2603,무언가에 꽂히면 그 일만 할 것 같은 사람 ,30,기타,핵심 단서가 약하거나 범주가 모호함
2637,머리가 좋은 것 같은 사람은?,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2659,맞춤법 가장 잘 지킬 것 같은 사람,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2666,말랑콩떡같이 귀여운 친구는?,30,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2677,만약 내가 작가라면 로맨스 주인공의 모티브로 삼고 싶은 친구는?,30,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2685,마인크래프트 제일 잘할 것 같은 사람은?,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2705,땅에 천원이 있을 때 제일 빨리 주울 사람,30,유머_밈,"드립, 개그, 과장 등 유머러스한 질문"
2714,둘이 같이 놀고 싶은 친구는?,30,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
2771,노래방에서 제일 잘 놀 것 같은 사람은?,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2838,낮과 밤이 바뀐 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2846,남녀노소 인기 많을 것 같은 사람은?,30,인기_영향력,"SNS 인기, 유명세 등"
2850,나한테 제일 소중한 친구,30,친밀감_우정,"사교성, 정서적 친밀감"
2853,나한테 먼저 연락해 줬으면 하는 사람은?,30,친밀감_우정,"사교성, 정서적 친밀감"
2863,나중에 쇼미 나갈것 같은 친구,30,미래상상_성공,"장래 상상, 미래 성취 맥락"
2919,기타를 잘 칠 것 같은 친구,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2920,기타 제일 잘칠 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
2964,고기를 가장 잘 구울 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
2999,같이 우주여행 가고 싶은 사람!,30,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3001,같이 요리하고 싶은 사람은?,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3023,같이 롯데월드 가고 싶은 친구!,30,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3046,가장 화날 때 무서울 것 같은 사람은?,30,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3051,가장 필기체가 좋을 것 같은 사람,30,기타,핵심 단서가 약하거나 범주가 모호함
3080,가장 유교보이/유교걸 고르기,30,기타,핵심 단서가 약하거나 범주가 모호함
3101,가장 성실할 것 같은 사람은?,30,기타,핵심 단서가 약하거나 범주가 모호함
3140,가장 공부 잘할 것 같은 친구 한명을 고르면?,30,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
1661,흑역사가 많을 것 같은 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
1671,환불하러 갈 때 꼭 필요한 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
1674,화장법이 궁금한 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
1689,형제가 제일 많을 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
1702,항상 집에 가고 싶다고 할 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
1710,항상 꾸미고 다니는 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
1725,한 번쯤 전화해보고 싶은 사람은?,29,친밀감_우정,"사교성, 정서적 친밀감"
1740,학교에 가장 일찍 등교할 것 같은 사람은?,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1754,하루에 12시간 이상 폰 할 것 같은 사람,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1779,표현을 잘 하는 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
1794,패션에 가장 신경쓰는 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
1796,팝송 많이 들을 것 같은 사람?,29,기타,핵심 단서가 약하거나 범주가 모호함
1799,팀게임 할 때 같은 팀이면 좋겠는 사람,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
1805,트랜드에 민감한 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
1817,킹받는 매력이 있는 사람,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
1820,키가 더 자랄 것 같은 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
1821,키 바꾸고 싶은 사람?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
1826,코트가 가장 잘 어울리는 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
1835,커서 연애프로 나갈 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
1840,카페에 가면 초콜릿디저트만 먹을 것 같은 사람은?,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1858,친구의 생일을 잘 기억할 것 같은 친구는?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
1861,친구랑 싸우고 가장 빨리 사과할 것 같은 사람,29,친밀감_우정,"사교성, 정서적 친밀감"
1865,친구가 가장 많을 것 같은 사람은?,29,친밀감_우정,"사교성, 정서적 친밀감"
1887,체육대회 꾸민 모습이 궁금한 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
1902,첫사랑 상인 사람은?,29,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
1930,집안일을 가장 잘 할 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
1931,집가자마자 침대에 누울 것 같은 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
1943,지금까지의 행동이 컨셉일 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
1954,지금 누구 생각하고 있어?,29,기타,핵심 단서가 약하거나 범주가 모호함
1964,주식하다 대박날것 같은 사람,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
1969,주말에 제일 늦게 일어날 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
1976,졸업할 때 펑펑울 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
1981,조용해 보이지만 시끄러운 친구는?,29,성격_행동,"성향, 태도, 사회성 등 성격 특성"
2008,제일 딸바보가 될 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2028,전교회장이였을 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
2072,잊을 수 없을 것 같은 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
2081,인형뽑기 잘 할 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2087,인스타 인플루언서가 될 것 같은 사람은?,29,인기_영향력,"SNS 인기, 유명세 등"
2156,유행에 가장 민감한사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2173,웃긴 영상보면 가장 먼저 공유해주고 싶은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2175,울면 휴지 가져다줄 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
2183,우리 엄마 아빠가 가장 좋아할 것 같은 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2199,외국가면 인기 많을 것 같은 사람!,29,인기_영향력,"SNS 인기, 유명세 등"
2209,오늘 가장 많이 놀았을 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2213,영어단어를 가장 잘 외우는 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2222,연예인 좋아할 것 같은 친구,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2299,애인이 생기면 같이 더블데이트하고 싶은 친구는?,29,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2301,애인과 제일 웃기게 놀것 같은 사람은?,29,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2307,앞구르기 잘할 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2346,쌩얼이 제일 예쁠 것 같은 친구는?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2366,스포츠를 좋아할 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2368,스토리 올라오는거 가장 빨리 볼 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2373,쉬는 시간 종칠 때 가장 먼저 밖에 나가는 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2377,순정만화 웹툰에 주인공일 것 같은 사람은?,29,인기_영향력,"SNS 인기, 유명세 등"
2378,숙제를 매일 베낄 것 같은 사람?,29,기타,핵심 단서가 약하거나 범주가 모호함
2381,수학 계산이 가장 빠를 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2402,손재주가 가장 좋을 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2423,선생님이랑 가장 친할 것 같은 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2431,서울대에 합격할 것 같은 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2442,생일선물을 챙겨주고 싶은 사람은?,29,인기_영향력,"SNS 인기, 유명세 등"
2444,생일선물 많이 주고 싶은 사람,29,인기_영향력,"SNS 인기, 유명세 등"
2449,새해 첫날에 보고 싶은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
2454,새벽 3시에 연락해도 잘 받을 것 같은 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
2459,산타할아버지 진짜 있다고 믿을 것 같은 사람,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2500,분위기가 매력적인 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2502,부모님께 효도할 것 같은 친구,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2503,부모님과 사이가 가장 좋아보이는 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2516,복고풍 옷이 제일 잘 어울릴 것 같은 사람,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2527,번호가 가장 궁금한사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2537,배구 가장 잘하는 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2539,방학에 집에서만 있을 것 같은 친구는?,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2567,반전 있을 것 같은 사람은??,29,기타,핵심 단서가 약하거나 범주가 모호함
2588,미래에 가장 키가 커질 것 같은 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2589,미래 배우자한테 제일 잘해줄 것 같은 사람,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2593,뭘 해도 성공할 사람,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2601,무지개 염색이 가장 잘 어울릴 것 같은 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2621,모두의 첫사랑일 것 같은 친구는?,29,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2626,멀리서도 알아보기 쉬운 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2640,머리 쓰다듬고 싶은 친구,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2673,만우절 장난에 제일 진심일 것 같은 사람은?,29,장난,"가벼운 놀림, 팩폭, 티격태격"
2686,마스크를 쓴 것보다 안 쓴게 더 이쁜 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2689,마스크 벗은 게 더 나은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
2702,라면 끊일 때 스프 먼저 넣을 것 같은 사람,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2704,떡볶이 가장 매운단계를 가장 잘 먹을 것 같은 친구는?,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2724,더 크게 쪼개진 쌍쌍바 한쪽을 나눠줄 수 있는 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2731,답장 가장 잘 해주는 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2733,달리기가 가장 빠를 것 같은 사람은?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2741,다양한 헤어스타일에 도전하는 친구는?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2743,다시 태어나도 또 만나고 싶은 사람 ,29,기타,핵심 단서가 약하거나 범주가 모호함
2751,눈이 가장 초롱초롱한 사람은? ,29,기타,핵심 단서가 약하거나 범주가 모호함
2754,누나 /언니가 있을 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2756,누가 제일 예뻐?,29,기타,핵심 단서가 약하거나 범주가 모호함
2795,내면이 성숙한 사람은?,29,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2804,내가 음식으로 변했을 때 나를 먹을 것 같은 사람,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2834,내 결혼식장에 꼭 왔으면 하는 친구,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2867,나중에 동창회 때 만나면 못 알아볼 것 같은 사람은?,29,미래상상_성공,"장래 상상, 미래 성취 맥락"
2899,나랑 가장 비슷한 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2901,나 데리고 놀러가줄 것 같은 사람,29,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
2909,꽃다발 받을 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
2929,글씨 가장 예쁠 것 같은 사람,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2934,귀신의 집 같이 들어가고 싶은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2946,공포영화 볼 때 잘 놀랄 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
2954,공부 물어보면 잘 알려주는 친구는?,29,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2965,고급진 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
2966,계획은 짜지만 지키지 않을 것 같은 사람은?,29,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2984,거울 보면서 자신에게 심취해 있을 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
3005,같이 알바하고 싶은 친구,29,친밀감_우정,"사교성, 정서적 친밀감"
3022,같이 맛집탐방하고 싶은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
3039,간지럼을 잘 탈 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
3053,가장 평화주의자일 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
3074,가장 입이 무거울 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
3083,가장 영화를 많이 볼 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
3084,가장 열심히 사는 것 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
3129,가장 도라에몽 같은 사람,29,기타,핵심 단서가 약하거나 범주가 모호함
3145,가장 강한사람,29,기타,핵심 단서가 약하거나 범주가 모호함
3149,가방 아무데나 던져둘 것 같은 친구는?,29,친밀감_우정,"사교성, 정서적 친밀감"
3161,24시간동안 잘 수 있을 것 같은 사람은?,29,기타,핵심 단서가 약하거나 범주가 모호함
3166,10초면 바로 잠들 것 같은 사람,29,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1668,효자/효녀 인것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
1691,현인상 제일 마음에 드는 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
1711,함께하고 있는 것 만으로도 위로가 되는 사람은?,28,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
1744,학교 좋아할 것 같은 사람,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1746,학교 밴드부로 어울릴만한 사람,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1778,풍경보면서 감성 탈 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
1810,털털할 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
1853,친화력이 제일 좋을 것 같은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
1907,처음 봤을 때부터 호감 갔던 사람은?,28,성격_행동,"성향, 태도, 사회성 등 성격 특성"
1938,진라면 순한맛 먹을 것 같은 사람,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1941,지나가면 뒤돌아보게 되는 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
1974,좋아하는 사람이 있는데 숨기고 있을 것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
1986,제일 항마력이 강한 것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2001,제일 사랑스러운 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2019,전화 오래할 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2021,전애인이라고 했을 때 재결합하고 싶을 것 같은 사람,28,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2036,장점이 제일 많을 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2040,장난을 제일 많이 치는 사람은?,28,장난,"가벼운 놀림, 팩폭, 티격태격"
2050,잠에서 깨자마자 보고 싶은 사람은?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2093,인스타 디엠할 사람 스토리 실수인 척 누르고 싶은 사람,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2097,인생네컷이 가장 많을 것 같은 애는?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2124,이름이 가장 이쁜사람,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2131,이 친구 집에 놀러가고 싶다!,28,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
2154,은근 귀여운 사람은?,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2164,위험한 상황에 제일 침착할 것 같은 사람은?,28,성격_행동,"성향, 태도, 사회성 등 성격 특성"
2171,웃음이 가장 매력적인 사람은?,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2174,울음 터지면 펑펑 울 것 같은 사람,28,성격_행동,"성향, 태도, 사회성 등 성격 특성"
2181,우리학교 응원단장,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2224,연애할 때 더 반전매력일 것 같은 사람,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2242,연락처 얻기 가장 힘들 것 같은 사람은?,28,친밀감_우정,"사교성, 정서적 친밀감"
2266,언젠가 꽃을 선물하고 싶은 친구는?,28,인기_영향력,"SNS 인기, 유명세 등"
2270,어린아이처럼 행동하지만 마음은 성숙한 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2275,어렸을 때 Why책을 정독했을 것 같은 사람은?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2295,약속 취소할 때 5만원 보내줄 것 같은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
2304,애는 참 매력있는데 왜 연애를 못하는지 이해가 안가는 친구,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2326,아이폰 쓸 것 같은 사람은?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2334,아무리 좋아해도 제일 먼저 고백 안 할 것 같은 사람,28,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2353,신조어를 가장 많이 알고 있을 것 같은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
2359,시험 당일 벼락치기 할 것 같은 친구는?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2363,시간 11시 11분이면 캡쳐할 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2375,숨겨둔 잠재력이 많은 것 같은 애는?,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2376,숨겨둔 복근이 있을 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2401,손크기를 재보고 싶은 친구,28,친밀감_우정,"사교성, 정서적 친밀감"
2406,속을 알 수 없는 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2413,성인일 때 가장 잘생길 것 같은 친구는?,28,미래상상_성공,"장래 상상, 미래 성취 맥락"
2422,선생님이랑 인생네컷도 가능할 것 같은 사람,28,미래상상_성공,"장래 상상, 미래 성취 맥락"
2426,선배가 좋아할 것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2435,샤워하기 전 거울만 10분 볼 것 같은 사람,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2483,뽀로로 음료수 좋아할 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2495,비 오는 날 데리러 와달라고 하면 바로 우산 들고 올 것 같은 친구,28,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
2513,복도에서 인사를 가장 많이 받을 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2515,복권당첨 사실을 알려줄 수 있는 친구,28,친밀감_우정,"사교성, 정서적 친밀감"
2522,별로 안 친하지만 생일 축하해주고 싶은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
2523,벨소리가 클래식일 것 같은 사람,28,기타,핵심 단서가 약하거나 범주가 모호함
2529,버스킹한다면 잘 할 것 같은 친구는?,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2531,버스 자리 양보해줄 것 같은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
2536,배드민턴 가장 잘치는 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2554,밤까지 하루종일 놀고 싶은 친구,28,친밀감_우정,"사교성, 정서적 친밀감"
2585,미래에 상상도 못할 예상 외의 직업을 가질 것 같은 사람은?,28,미래상상_성공,"장래 상상, 미래 성취 맥락"
2596,뭐 먹을 때마다 한입만 할 것 같은 친구,28,친밀감_우정,"사교성, 정서적 친밀감"
2597,물총싸움 하고 싶은 사람,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2612,몰래 날 짝사랑 할 것 같은 사람,28,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
2633,머리에서 꽃향기가 날것 같은 친구,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2634,머리스타일이 잘 어울리는 친구,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2639,머리 잘 쓰는 것 같은 사람은?,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2646,매일을 재밌게 노는 친구 있어??,28,친밀감_우정,"사교성, 정서적 친밀감"
2655,매사에 진지할 것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2681,마피아를 할 때 억울하게 죽을 것 같은 친구는?,28,친밀감_우정,"사교성, 정서적 친밀감"
2712,뒤에서도 나를 칭찬해줄 것 같은 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2720,돈 관리 잘할 것 같은 친구,28,미래상상_성공,"장래 상상, 미래 성취 맥락"
2739,다음 생엔 이 사람으로 태어나고싶다,28,기타,핵심 단서가 약하거나 범주가 모호함
2748,뉴진스를 가장 닮은 사람은?,28,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
2755,누군가는 얘를 좋아하고있을 것 같다,28,기타,핵심 단서가 약하거나 범주가 모호함
2759,농구 제일 잘 하는 사람은?,28,기타,핵심 단서가 약하거나 범주가 모호함
2760,놀이기구를 가장 못 탈 것 같은 사람은?,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2778,노래방메이트인 사람은?,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
2784,노래를 가장 많이 들을 것 같은 사람은?,28,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
