question_id,question_text,vote_count,main_label,sub_label,refined_reason,needs_manual_review,matched_keywords,manual_review_done,manual_review_time,manual_review_note,topic_label,topic_reason
1698,핸드폰을 가장 오래볼 것 같은 친구는?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1738,학교에 얘가 없으면 심심할 것 같은 친구는?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1761,핑크색을 좋아할 것 같은 친구는?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1769,플레이리스트에 나만의 띵곡들로 가득 차있을 것 같은 사람은?,30,생활습관_일상,음식_취향생활,"먹거리, 음주, 콘텐츠 취향, 생활 패턴",0,"플레이리스트, 띵곡",0,,,,
1781,표정에 생각이 다 드러나는 사람은?,30,성격_행동,개성_기질,2차 규칙 미매칭,1,,0,2026-04-06 09:51:05,,,
1784,폐활량 가장 좋을 것 같은 사람,30,능력_재능,예체능_특기,2차 규칙 미매칭,1,,0,2026-04-06 09:42:43,,,
1795,팝송만 들을 것 같은 사람은?,30,생활습관_일상,콘텐츠_취향,2차 규칙 미매칭,1,,0,2026-04-06 09:51:14,,,
1814,태닝 하면 잘 어울릴 것 같은 사람은?,30,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1815,태권도를 같이 배우고 싶은 사람,30,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
1859,친구를 집에 가장 많이 데려올 것 같은 친구는?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1870,충동구매가 제일 심할 것 같은 사람,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:01:40,,,
1872,축제때 가장 잘 놀 것 같은 사람은?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1878,초코송이 제일 좋아할 것 같은 사람,30,생활습관_일상,음식_취향생활,2차 규칙 미매칭,1,,0,2026-04-02 09:16:30,,,
1923,집에서 남몰래 틱톡 챌린지를 연습할 것 같은 사람은?,30,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
1933,집 갈 때 가장 기뻐할 것 같은 사람은?,30,성격_행동,생활성향_습관,"생활 태도, 습관, 행동 스타일",1,집갈때가장기뻐,0,,,,
1956,지구가 멸망해도 혼자 살아남을 수 있을 것 같은 사람은?,30,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
1960,죽기 직전에 주마등으로 지나갈 것 같은 사람은?,30,친밀감_우정,함께하고싶음_편안함,2차 규칙 미매칭,1,,0,2026-04-01 16:24:03,,,
1978,졸업식때 가장 많이 울 것 같은 사람,30,성격_행동,감성_여림,"감성적, 눈물이 많음, 마음이 여림",0,졸업식때가장많이울,0,,,,
1980,졸업사진 같이 찍고 싶은 사람은?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2007,제일 마음씨 착할 것 같은 친구,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2022,전생에 왕이었을 것 같은 사람,30,관계상상_상황극,가정_상황질문,"가정형 상황극, 극단 상황 상상",0,전생,0,,,,
2078,일주일 내내 밖에서 놀 수 있을 것 같은 사람은?,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:01:56,,,
2116,이별하고 머리 자르러 갈 것 같은 사람,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2117,이별 후 후폭풍 올 것 같은 사람,30,연애_호감,연애투사,2차 규칙 미매칭,1,,0,2026-04-02 09:23:48,,,
2128,이 학교의 퀸카는?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2148,음악 플리에 제일 노래가 많을 것 같은 사람,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2152,은근한 존재감을 뽐내는 사람은?,30,외모_매력,분위기_아우라,"느낌, 분위기, 존재감, 시선 끌림",0,존재감,0,,,,
2161,유튜브 같이 하고 싶은 사람은?,30,생활습관_일상,음식_취향생활,"먹거리, 음주, 콘텐츠 취향, 생활 패턴",1,유튜브,0,,,,
2169,웃음포인트가 특이한 친구는?,30,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
2218,연인에게 사랑 많이 받을 것 같은 사람,30,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2221,연예인의 기질이 보이는 친구,30,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2232,연애경험 제일 많아보이는 사람,30,연애_호감,연애투사,2차 규칙 미매칭,1,,0,2026-04-06 09:23:25,,,
2237,연락해보고 싶은 사람은?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2244,연락 안 읽고 가장 쌓아둘 것 같은 사람!,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2284,얘랑 친구라서 참 좋다고 생각하는 친구는?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2329,아이돌하면 잘 어울릴 것 같은 사람은?,30,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2331,아이돌을 가장 많이 좋아할 것 같은 사람은?,30,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2343,씻으면서 노래부를 것 같은 사람,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2362,시간 약속을 가장 잘 지킬 것 같은 사람,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2382,수집을 가장 좋아할 것 같은 친구는?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2400,손톱에 엄청 신경쓸 것 같은 사람은? ,30,생활습관_일상,음식_생활패턴,"음식 취향, 생활 루틴, 일상 패턴",0,손톱,0,,,,
2411,세상에 혼자 남아도 재밌게 잘 살 것 같은 사람은?,30,관계상상_상황극,가정_상황질문,2차 규칙 미매칭,1,,0,2026-04-03 11:11:15,,,
2428,선물을 주고 싶은 사람은?,30,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2456,상상했던 마스크 벗은 모습이랑 가장 비슷한 사람,30,외모_매력,분위기_아우라,2차 규칙 미매칭,1,,0,2026-04-01 16:23:22,,,
2463,사진빨 잘 받는 친구는?,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2477,사귄다면 가장 잘해줄 것 같은 사람,30,신뢰_의지,배려_호의,"배려, 고마움, 도움, 응원 맥락",0,잘해줄,0,,,,
2521,보기만 해도 웃음이 나는 사람은?,30,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
2545,방에 머리카락 한 올도 용납 못할 것 같은 사람,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2558,발이 가장 작을 것 같은 사람,30,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-06 10:22:10,,,
2561,발라드만 부를 것 같은 사람은?,30,생활습관_일상,콘텐츠_취향,2차 규칙 미매칭,1,,0,2026-04-06 10:02:11,,,
2602,무인도에서 가장 잘 살아남을 것 같은 사람은?,30,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
2603,무언가에 꽂히면 그 일만 할 것 같은 사람 ,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:02:23,,,
2637,머리가 좋은 것 같은 사람은?,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2659,맞춤법 가장 잘 지킬 것 같은 사람,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2666,말랑콩떡같이 귀여운 친구는?,30,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2677,만약 내가 작가라면 로맨스 주인공의 모티브로 삼고 싶은 친구는?,30,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2685,마인크래프트 제일 잘할 것 같은 사람은?,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2705,땅에 천원이 있을 때 제일 빨리 주울 사람,30,유머_밈,,"드립, 개그, 과장 등 유머러스한 질문",0,,0,,,,
2714,둘이 같이 놀고 싶은 친구는?,30,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
2771,노래방에서 제일 잘 놀 것 같은 사람은?,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2838,낮과 밤이 바뀐 것 같은 사람은?,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:02:30,,,
2846,남녀노소 인기 많을 것 같은 사람은?,30,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2850,나한테 제일 소중한 친구,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2853,나한테 먼저 연락해 줬으면 하는 사람은?,30,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2863,나중에 쇼미 나갈것 같은 친구,30,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2919,기타를 잘 칠 것 같은 친구,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2920,기타 제일 잘칠 것 같은 사람,30,능력_재능,예체능_특기,2차 규칙 미매칭,1,,0,2026-04-06 10:02:35,,,
2964,고기를 가장 잘 구울 것 같은 사람은?,30,생활습관_일상,음식_취향생활,"먹거리, 음주, 콘텐츠 취향, 생활 패턴",0,고기를가장잘구울,0,,,,
2999,같이 우주여행 가고 싶은 사람!,30,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
3001,같이 요리하고 싶은 사람은?,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
3023,같이 롯데월드 가고 싶은 친구!,30,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
3046,가장 화날 때 무서울 것 같은 사람은?,30,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
3051,가장 필기체가 좋을 것 같은 사람,30,능력_재능,지적_실행능력,2차 규칙 미매칭,1,,0,2026-04-06 09:42:49,,,
3080,가장 유교보이/유교걸 고르기,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:02:39,,,
3101,가장 성실할 것 같은 사람은?,30,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 10:02:45,,,
3140,가장 공부 잘할 것 같은 친구 한명을 고르면?,30,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
1661,흑역사가 많을 것 같은 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1671,환불하러 갈 때 꼭 필요한 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-06 10:07:38,,,
1674,화장법이 궁금한 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1689,형제가 제일 많을 것 같은 사람,29,관계상상_상황극,가정_상황질문,2차 규칙 미매칭,1,,0,2026-04-06 10:07:42,,,
1702,항상 집에 가고 싶다고 할 것 같은 사람은?,29,생활습관_일상,음식_생활패턴,"음식 취향, 생활 루틴, 일상 패턴",0,집에가고싶,0,,,,
1710,항상 꾸미고 다니는 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1725,한 번쯤 전화해보고 싶은 사람은?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1740,학교에 가장 일찍 등교할 것 같은 사람은?,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1754,하루에 12시간 이상 폰 할 것 같은 사람,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1779,표현을 잘 하는 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1794,패션에 가장 신경쓰는 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1796,팝송 많이 들을 것 같은 사람?,29,생활습관_일상,콘텐츠_취향,2차 규칙 미매칭,1,,0,2026-04-06 09:29:28,,,
1799,팀게임 할 때 같은 팀이면 좋겠는 사람,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
1805,트랜드에 민감한 사람,29,생활습관_일상,콘텐츠_취향,2차 규칙 미매칭,1,,0,2026-04-06 09:41:50,,,
1817,킹받는 매력이 있는 사람,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1820,키가 더 자랄 것 같은 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1821,키 바꾸고 싶은 사람?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
1826,코트가 가장 잘 어울리는 사람은?,29,외모_매력,패션_스타일,"옷, 색, 핏, 착장, 잘 어울림",0,"잘어울리는, 어울리는",0,,,,
1835,커서 연애프로 나갈 것 같은 사람은?,29,미래상상_성공,미래가능성,2차 규칙 미매칭,1,,0,2026-04-01 15:58:05,,,
1840,카페에 가면 초콜릿디저트만 먹을 것 같은 사람은?,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1858,친구의 생일을 잘 기억할 것 같은 친구는?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
1861,친구랑 싸우고 가장 빨리 사과할 것 같은 사람,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1865,친구가 가장 많을 것 같은 사람은?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1887,체육대회 꾸민 모습이 궁금한 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
1902,첫사랑 상인 사람은?,29,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
1930,집안일을 가장 잘 할 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
1931,집가자마자 침대에 누울 것 같은 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1943,지금까지의 행동이 컨셉일 것 같은 사람은?,29,성격_행동,유쾌함_웃김,2차 규칙 미매칭,1,,0,2026-04-06 09:04:29,,,
1954,지금 누구 생각하고 있어?,29,연애_호감,호감_연애성향,2차 규칙 미매칭,1,,0,2026-04-06 10:07:49,,,
1964,주식하다 대박날것 같은 사람,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
1969,주말에 제일 늦게 일어날 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1976,졸업할 때 펑펑울 것 같은 사람,29,성격_행동,감성_여림,2차 규칙 미매칭,1,,0,2026-04-06 10:07:53,,,
1981,조용해 보이지만 시끄러운 친구는?,29,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
2008,제일 딸바보가 될 것 같은 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2028,전교회장이였을 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2072,잊을 수 없을 것 같은 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2081,인형뽑기 잘 할 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2087,인스타 인플루언서가 될 것 같은 사람은?,29,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2156,유행에 가장 민감한사람,29,인기_영향력,대중인기,"릴스, 조회수, 인플루언서, 유명세",0,유행,0,,,,
2173,웃긴 영상보면 가장 먼저 공유해주고 싶은 사람,29,성격_행동,유쾌함_웃김,"유쾌함, 웃김, 재미를 주는 성향",0,웃긴,0,,,,
2175,울면 휴지 가져다줄 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2183,우리 엄마 아빠가 가장 좋아할 것 같은 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2199,외국가면 인기 많을 것 같은 사람!,29,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2209,오늘 가장 많이 놀았을 것 같은 사람은?,29,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 09:29:37,,,
2213,영어단어를 가장 잘 외우는 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2222,연예인 좋아할 것 같은 친구,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2299,애인이 생기면 같이 더블데이트하고 싶은 친구는?,29,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2301,애인과 제일 웃기게 놀것 같은 사람은?,29,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2307,앞구르기 잘할 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2346,쌩얼이 제일 예쁠 것 같은 친구는?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2366,스포츠를 좋아할 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2368,스토리 올라오는거 가장 빨리 볼 것 같은 사람,29,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-01 16:02:08,,,
2373,쉬는 시간 종칠 때 가장 먼저 밖에 나가는 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-01 15:56:06,,,
2377,순정만화 웹툰에 주인공일 것 같은 사람은?,29,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2378,숙제를 매일 베낄 것 같은 사람?,29,성격_행동,생활성향_습관,2차 규칙 미매칭,1,,0,2026-04-06 09:46:21,,,
2381,수학 계산이 가장 빠를 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2402,손재주가 가장 좋을 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2423,선생님이랑 가장 친할 것 같은 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2431,서울대에 합격할 것 같은 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2442,생일선물을 챙겨주고 싶은 사람은?,29,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2444,생일선물 많이 주고 싶은 사람,29,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
2449,새해 첫날에 보고 싶은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2454,새벽 3시에 연락해도 잘 받을 것 같은 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2459,산타할아버지 진짜 있다고 믿을 것 같은 사람,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2500,분위기가 매력적인 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2502,부모님께 효도할 것 같은 친구,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2503,부모님과 사이가 가장 좋아보이는 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2516,복고풍 옷이 제일 잘 어울릴 것 같은 사람,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2527,번호가 가장 궁금한사람,29,연애_호감,호감_연애성향,2차 규칙 미매칭,1,,0,2026-04-01 15:51:05,,,
2537,배구 가장 잘하는 사람은?,29,능력_재능,예체능_특기,"운동, 음악, 공연, 퍼포먼스 능력",0,"배구가장잘하, 배구",0,,,,
2539,방학에 집에서만 있을 것 같은 친구는?,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2567,반전 있을 것 같은 사람은??,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2588,미래에 가장 키가 커질 것 같은 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2589,미래 배우자한테 제일 잘해줄 것 같은 사람,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2593,뭘 해도 성공할 사람,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2601,무지개 염색이 가장 잘 어울릴 것 같은 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2621,모두의 첫사랑일 것 같은 친구는?,29,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2626,멀리서도 알아보기 쉬운 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2640,머리 쓰다듬고 싶은 친구,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2673,만우절 장난에 제일 진심일 것 같은 사람은?,29,장난,,"가벼운 놀림, 팩폭, 티격태격",0,,0,,,,
2686,마스크를 쓴 것보다 안 쓴게 더 이쁜 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2689,마스크 벗은 게 더 나은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2702,라면 끊일 때 스프 먼저 넣을 것 같은 사람,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2704,떡볶이 가장 매운단계를 가장 잘 먹을 것 같은 친구는?,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2724,더 크게 쪼개진 쌍쌍바 한쪽을 나눠줄 수 있는 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2731,답장 가장 잘 해주는 사람은?,29,연애_호감,호감_연애성향,2차 규칙 미매칭,1,,0,2026-04-06 10:04:42,,,
2733,달리기가 가장 빠를 것 같은 사람은?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2741,다양한 헤어스타일에 도전하는 친구는?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2743,다시 태어나도 또 만나고 싶은 사람 ,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-01 17:03:46,,,
2751,눈이 가장 초롱초롱한 사람은? ,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2754,누나 /언니가 있을 것 같은 사람,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2756,누가 제일 예뻐?,29,외모_매력,분위기_아우라,2차 규칙 미매칭,1,,0,2026-04-06 09:26:25,,,
2795,내면이 성숙한 사람은?,29,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
2804,내가 음식으로 변했을 때 나를 먹을 것 같은 사람,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
2834,내 결혼식장에 꼭 왔으면 하는 친구,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2867,나중에 동창회 때 만나면 못 알아볼 것 같은 사람은?,29,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
2899,나랑 가장 비슷한 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2901,나 데리고 놀러가줄 것 같은 사람,29,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
2909,꽃다발 받을 것 같은 사람,29,연애_호감,연애투사,"연애 상상, 썸/사귐/플러팅 맥락",0,꽃다발,0,,,,
2929,글씨 가장 예쁠 것 같은 사람,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2934,귀신의 집 같이 들어가고 싶은 사람은?,29,관계상상_상황극,가정_상황질문,"가정형 상황극, 극단 상황 상상",1,귀신의집,0,,,,
2946,공포영화 볼 때 잘 놀랄 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
2954,공부 물어보면 잘 알려주는 친구는?,29,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
2965,고급진 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
2966,계획은 짜지만 지키지 않을 것 같은 사람은?,29,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
2984,거울 보면서 자신에게 심취해 있을 것 같은 사람은?,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-06 10:08:13,,,
3005,같이 알바하고 싶은 친구,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
3022,같이 맛집탐방하고 싶은 사람은?,29,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,"같이, 맛집탐방",0,,,,
3039,간지럼을 잘 탈 것 같은 사람,29,연애_호감,스킨십_호감투사,2차 규칙 미매칭,1,,0,2026-04-06 10:04:47,,,
3053,가장 평화주의자일 것 같은 사람은?,29,성격_행동,사회성_리더십,"리더십, 성숙함, 사려 깊음",0,평화주의자,0,,,,
3074,가장 입이 무거울 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
3083,가장 영화를 많이 볼 것 같은 사람은?,29,생활습관_일상,콘텐츠_취향,2차 규칙 미매칭,1,,0,2026-04-03 11:29:41,,,
3084,가장 열심히 사는 것 같은 사람,29,성격_행동,개성_기질,"생각, 개성, 상상력, 기질 관련",0,열심히사는,0,,,,
3129,가장 도라에몽 같은 사람,29,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
3145,가장 강한사람,29,능력_재능,예체능_특기,2차 규칙 미매칭,1,,0,2026-04-06 10:03:08,,,
3149,가방 아무데나 던져둘 것 같은 친구는?,29,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
3161,24시간동안 잘 수 있을 것 같은 사람은?,29,외모_매력,분위기_시선강탈,"외모 자체보다 분위기, 시선 끌림, 인상",0,동안,0,,,,
3166,10초면 바로 잠들 것 같은 사람,29,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1668,효자/효녀 인것 같은 사람은?,28,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-06 10:04:17,,,
1691,현인상 제일 마음에 드는 사람은?,28,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
1711,함께하고 있는 것 만으로도 위로가 되는 사람은?,28,신뢰_의지,,"고민, 믿음, 의지 등 신뢰 관계",0,,0,,,,
1744,학교 좋아할 것 같은 사람,28,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1746,학교 밴드부로 어울릴만한 사람,28,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1778,풍경보면서 감성 탈 것 같은 사람,28,성격_행동,감성_여림,"감성적, 눈물이 많음, 마음이 여림",0,감성,0,,,,
1810,털털할 것 같은 사람,28,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
1853,친화력이 제일 좋을 것 같은 친구는?,28,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
1907,처음 봤을 때부터 호감 갔던 사람은?,28,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
1938,진라면 순한맛 먹을 것 같은 사람,28,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
1941,지나가면 뒤돌아보게 되는 사람,28,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
1974,좋아하는 사람이 있는데 숨기고 있을 것 같은 사람은?,28,연애_호감,스킨십_호감투사,"스킨십, 호감, 연애적 끌림",0,좋아하는사람,0,,,,
1986,제일 항마력이 강한 것 같은 사람은?,28,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
